objectid,parcelcount,buildvaccount,buildvacpercentage,date_update,Shape__Area,Shape__Length
374,23,0,0,2025/07/07 00:00:00+00,25183.87109375,697.302836753793
375,40,0,0,2025/07/07 00:00:00+00,19253.5703125,654.455240364482
376,55,0,0,2025/07/07 00:00:00+00,5702.12109375,458.736691630841
377,38,0,0,2025/07/07 00:00:00+00,7233.328125,457.994588755595
378,34,0,0,2025/07/07 00:00:00+00,5532.625,346.444308799842
379,35,0,0,2025/07/07 00:00:00+00,7876.375,578.683512708428
380,30,0,0,2025/07/07 00:00:00+00,4236.6640625,470.770785283415
381,54,0,0,2025/07/07 00:00:00+00,7289.5859375,576.740023368991
382,19,0,0,2025/07/07 00:00:00+00,13707.0078125,476.093124326615
383,8,0,0,2025/07/07 00:00:00+00,1668.4140625,167.987109086798
384,141,1,0.01,2025/07/07 00:00:00+00,143052.36328125,2618.53132806187
385,38,0,0,2025/07/07 00:00:00+00,49202.26171875,1155.77960330845
386,64,0,0,2025/07/07 00:00:00+00,18091.49609375,632.500138849404
387,52,1,0.02,2025/07/07 00:00:00+00,16291.92578125,535.812039095688
388,43,4,0.09,2025/07/07 00:00:00+00,10496.453125,833.854665455382
389,127,0,0,2025/07/07 00:00:00+00,672816.546875,4825.69653998257
390,28,0,0,2025/07/07 00:00:00+00,2899.75,232.551441220107
391,21,0,0,2025/07/07 00:00:00+00,2267.1640625,278.804484602478
392,62,0,0,2025/07/07 00:00:00+00,14351.0078125,1186.01236606813
393,45,0,0,2025/07/07 00:00:00+00,5101.734375,351.448128985898
394,50,0,0,2025/07/07 00:00:00+00,13893.1484375,528.187943794974
395,47,0,0,2025/07/07 00:00:00+00,13581.703125,497.525006535876
396,17,0,0,2025/07/07 00:00:00+00,10256.5234375,418.298867336728
397,24,1,0.04,2025/07/07 00:00:00+00,3459.8828125,318.552067714322
398,22,1,0.05,2025/07/07 00:00:00+00,3146.5078125,327.522162822293
399,18,1,0.06,2025/07/07 00:00:00+00,4108.75,291.698327422473
400,9,0,0,2025/07/07 00:00:00+00,1868.6953125,177.591600254306
401,54,0,0,2025/07/07 00:00:00+00,7179.01171875,573.56575136037
402,20,0,0,2025/07/07 00:00:00+00,6151.0234375,521.43937524554
403,29,0,0,2025/07/07 00:00:00+00,5305.00390625,365.869159982964
404,18,0,0,2025/07/07 00:00:00+00,3417.890625,278.736255238479
405,19,0,0,2025/07/07 00:00:00+00,7108.60546875,490.347604769857
406,29,0,0,2025/07/07 00:00:00+00,4773.703125,445.415732243021
407,30,0,0,2025/07/07 00:00:00+00,7459.625,456.435153360356
408,55,1,0.02,2025/07/07 00:00:00+00,8003.9609375,437.247361196709
409,33,2,0.06,2025/07/07 00:00:00+00,4356.62109375,444.315745422472
410,51,0,0,2025/07/07 00:00:00+00,50695.2578125,1339.85269176792
411,9,0,0,2025/07/07 00:00:00+00,1661.98046875,172.598127482318
412,11,0,0,2025/07/07 00:00:00+00,3925.56640625,303.967677554989
413,51,0,0,2025/07/07 00:00:00+00,17954.046875,580.356069973488
414,48,0,0,2025/07/07 00:00:00+00,12248.421875,470.022032359914
415,9,0,0,2025/07/07 00:00:00+00,1616.69140625,171.282010496828
416,12,0,0,2025/07/07 00:00:00+00,6176.52734375,463.159245037212
417,32,0,0,2025/07/07 00:00:00+00,4844,478.891526895357
418,95,0,0,2025/07/07 00:00:00+00,21023.35546875,851.725217586114
419,40,0,0,2025/07/07 00:00:00+00,7570.3203125,542.540741200616
420,30,0,0,2025/07/07 00:00:00+00,4009.5859375,388.151441847316
421,11,0,0,2025/07/07 00:00:00+00,3424.4609375,253.704717995905
422,4,0,0,2025/07/07 00:00:00+00,658.46875,102.692233964655
423,36,0,0,2025/07/07 00:00:00+00,16614.9296875,555.306821384003
424,1,0,0,2025/07/07 00:00:00+00,6624.67578125,332.146810170639
425,5,0,0,2025/07/07 00:00:00+00,2226.625,291.858417709096
426,33,0,0,2025/07/07 00:00:00+00,13847.55859375,621.998258908898
427,57,1,0.02,2025/07/07 00:00:00+00,9203.03125,512.720820895745
428,33,0,0,2025/07/07 00:00:00+00,8174.7109375,537.720726497485
429,43,0,0,2025/07/07 00:00:00+00,10403.09375,556.101209040599
430,20,0,0,2025/07/07 00:00:00+00,5822.98828125,381.362881661652
431,38,1,0.03,2025/07/07 00:00:00+00,5781.37109375,333.27245775838
432,18,0,0,2025/07/07 00:00:00+00,8090.41015625,429.229571007616
433,17,2,0.12,2025/07/07 00:00:00+00,4485.18359375,333.834883029386
434,42,0,0,2025/07/07 00:00:00+00,12915.0703125,638.77021551607
435,48,0,0,2025/07/07 00:00:00+00,8964.38671875,430.093004907763
436,10,0,0,2025/07/07 00:00:00+00,3501.20703125,256.085094945663
437,33,0,0,2025/07/07 00:00:00+00,3260.96484375,334.984873498171
438,61,0,0,2025/07/07 00:00:00+00,9532.95703125,805.480497607903
439,16,0,0,2025/07/07 00:00:00+00,2009.07421875,242.913040719422
440,27,0,0,2025/07/07 00:00:00+00,3502.12109375,255.798331754668
441,34,1,0.03,2025/07/07 00:00:00+00,17382.62890625,757.52979603778
442,57,2,0.04,2025/07/07 00:00:00+00,34533.859375,1055.02749179538
443,22,3,0.14,2025/07/07 00:00:00+00,4004.0078125,405.445070035798
444,31,0,0,2025/07/07 00:00:00+00,15872.11328125,760.53656416492
445,16,0,0,2025/07/07 00:00:00+00,7943.63671875,367.987294796456
446,53,0,0,2025/07/07 00:00:00+00,72178.86328125,1536.77371836173
447,37,0,0,2025/07/07 00:00:00+00,6323.71484375,359.098438031548
448,55,3,0.05,2025/07/07 00:00:00+00,20438.86328125,867.408868327287
449,43,0,0,2025/07/07 00:00:00+00,39868.58984375,863.046147909852
450,68,0,0,2025/07/07 00:00:00+00,41332.15625,1117.49595140269
451,19,1,0.05,2025/07/07 00:00:00+00,4593.52734375,303.465557480851
452,17,0,0,2025/07/07 00:00:00+00,2553.91796875,253.042589115717
453,31,0,0,2025/07/07 00:00:00+00,3717.24609375,434.595408804265
454,16,0,0,2025/07/07 00:00:00+00,2107.3203125,242.177997149662
455,20,0,0,2025/07/07 00:00:00+00,3644.890625,314.005271714323
456,30,0,0,2025/07/07 00:00:00+00,6508.6328125,479.673790123695
457,2,0,0,2025/07/07 00:00:00+00,45534.50390625,960.817169163217
458,20,0,0,2025/07/07 00:00:00+00,9440.9140625,530.576465223522
459,60,0,0,2025/07/07 00:00:00+00,17698.3515625,580.702075094837
460,12,0,0,2025/07/07 00:00:00+00,8548.2578125,464.728041771622
461,14,0,0,2025/07/07 00:00:00+00,11710.94921875,476.183333879812
462,10,0,0,2025/07/07 00:00:00+00,1321.1875,159.19371902159
463,114,0,0,2025/07/07 00:00:00+00,45065.9296875,1559.42083392984
464,79,0,0,2025/07/07 00:00:00+00,75685.28515625,1674.92948216388
465,80,0,0,2025/07/07 00:00:00+00,39695.3203125,1198.07402838466
466,112,0,0,2025/07/07 00:00:00+00,53070.4296875,1447.46036049496
467,58,0,0,2025/07/07 00:00:00+00,27653.97265625,1181.74050157986
468,43,0,0,2025/07/07 00:00:00+00,12224.20703125,771.922931240176
469,48,0,0,2025/07/07 00:00:00+00,5958.921875,664.060636482827
470,36,0,0,2025/07/07 00:00:00+00,11459.0625,755.611602026822
471,9,0,0,2025/07/07 00:00:00+00,971.34765625,157.501047476785
472,20,0,0,2025/07/07 00:00:00+00,2565.79296875,301.839243220587
473,24,0,0,2025/07/07 00:00:00+00,3095.62109375,290.844724739966
474,43,0,0,2025/07/07 00:00:00+00,4905.33203125,544.617648018036
475,23,0,0,2025/07/07 00:00:00+00,4532.07421875,350.895369856965
476,46,1,0.02,2025/07/07 00:00:00+00,15098.01171875,776.471635381823
477,85,0,0,2025/07/07 00:00:00+00,288671.97265625,3830.29088863824
478,5,0,0,2025/07/07 00:00:00+00,441209.79296875,3789.57820922283
479,61,0,0,2025/07/07 00:00:00+00,418308.83203125,4901.20559034882
480,32,0,0,2025/07/07 00:00:00+00,33621.53515625,1541.2704533361
481,112,0,0,2025/07/07 00:00:00+00,63358.94921875,1363.24323398791
482,90,0,0,2025/07/07 00:00:00+00,354811.03515625,3685.18569218089
483,59,0,0,2025/07/07 00:00:00+00,123578.375,1920.45393708503
484,23,1,0.04,2025/07/07 00:00:00+00,18648.31640625,632.024341184973
485,19,0,0,2025/07/07 00:00:00+00,21582.27734375,638.13458452194
486,22,1,0.05,2025/07/07 00:00:00+00,18881.87109375,589.094077797993
487,60,0,0,2025/07/07 00:00:00+00,10310.44140625,478.005544011914
488,97,0,0,2025/07/07 00:00:00+00,35485.01171875,870.62130682876
489,40,0,0,2025/07/07 00:00:00+00,21792.28125,698.966784167479
490,17,0,0,2025/07/07 00:00:00+00,41989.86328125,819.467912994294
491,44,0,0,2025/07/07 00:00:00+00,13607.421875,522.711976620086
492,29,0,0,2025/07/07 00:00:00+00,15157.55859375,693.782040110072
493,53,0,0,2025/07/07 00:00:00+00,94766.16015625,1612.30091641682
494,40,0,0,2025/07/07 00:00:00+00,40856.87109375,1015.26723048825
495,10,0,0,2025/07/07 00:00:00+00,75135.7578125,1574.25778352567
496,40,0,0,2025/07/07 00:00:00+00,88374.921875,1674.78478834167
497,54,0,0,2025/07/07 00:00:00+00,148237.7734375,2837.30464490015
498,27,0,0,2025/07/07 00:00:00+00,15009.21875,622.775436641627
499,90,0,0,2025/07/07 00:00:00+00,1545652.06640625,11534.4843162707
500,58,0,0,2025/07/07 00:00:00+00,1181795.92578125,6519.68211510419
501,54,0,0,2025/07/07 00:00:00+00,39213.44921875,1326.21846895811
502,17,1,0.06,2025/07/07 00:00:00+00,4531.71875,440.186694484793
503,55,0,0,2025/07/07 00:00:00+00,13461.1171875,501.213589995077
504,37,0,0,2025/07/07 00:00:00+00,10020.75,457.778950345843
505,63,0,0,2025/07/07 00:00:00+00,28930.71484375,840.059272192442
506,17,0,0,2025/07/07 00:00:00+00,7334.28125,383.274088604509
507,38,1,0.03,2025/07/07 00:00:00+00,10082.05078125,407.108734528453
508,15,0,0,2025/07/07 00:00:00+00,11316.7109375,463.34645836174
509,51,0,0,2025/07/07 00:00:00+00,12208.11328125,467.656609560705
510,18,1,0.06,2025/07/07 00:00:00+00,2473.97265625,271.740302043303
511,23,0,0,2025/07/07 00:00:00+00,19553.5390625,616.162506546034
512,31,2,0.06,2025/07/07 00:00:00+00,3599.359375,390.9618330519
513,8,0,0,2025/07/07 00:00:00+00,2617.02734375,212.838795379938
514,18,2,0.11,2025/07/07 00:00:00+00,2498.8984375,323.41143796005
515,65,0,0,2025/07/07 00:00:00+00,9300.66015625,494.211684641658
516,48,0,0,2025/07/07 00:00:00+00,9023.48046875,420.275618002622
517,44,1,0.02,2025/07/07 00:00:00+00,9470.0859375,448.948894349893
518,55,0,0,2025/07/07 00:00:00+00,10370.7890625,482.713971619676
519,61,2,0.03,2025/07/07 00:00:00+00,12550.7421875,522.780121978769
520,48,1,0.02,2025/07/07 00:00:00+00,13275.140625,502.624523067413
521,39,0,0,2025/07/07 00:00:00+00,14330.125,500.913431028669
522,48,1,0.02,2025/07/07 00:00:00+00,8408.01171875,412.369150810094
523,16,0,0,2025/07/07 00:00:00+00,2673.28515625,246.804154712883
524,35,0,0,2025/07/07 00:00:00+00,5632.81640625,514.917810474183
525,54,0,0,2025/07/07 00:00:00+00,11568.98828125,523.812084167701
526,25,0,0,2025/07/07 00:00:00+00,5723.6796875,482.804907353547
527,49,2,0.04,2025/07/07 00:00:00+00,8550.3828125,424.907098543455
528,18,0,0,2025/07/07 00:00:00+00,2087.359375,257.470607864144
529,28,1,0.04,2025/07/07 00:00:00+00,3045.88671875,358.855784256572
530,28,2,0.07,2025/07/07 00:00:00+00,4876.12109375,413.269445177181
531,47,0,0,2025/07/07 00:00:00+00,10430.43359375,444.434914416416
532,33,0,0,2025/07/07 00:00:00+00,7027.9296875,392.357790549084
533,34,0,0,2025/07/07 00:00:00+00,34731.34375,1186.00570306013
534,57,0,0,2025/07/07 00:00:00+00,12616.109375,521.985708914669
535,52,0,0,2025/07/07 00:00:00+00,12330.0390625,512.462703227571
536,28,0,0,2025/07/07 00:00:00+00,7291.12890625,459.646797855128
537,48,0,0,2025/07/07 00:00:00+00,12240.76171875,515.826618273032
538,57,0,0,2025/07/07 00:00:00+00,20500.28515625,660.072974780716
539,62,0,0,2025/07/07 00:00:00+00,17046.01953125,625.544673029058
540,128,0,0,2025/07/07 00:00:00+00,159517.609375,2871.779239133
541,70,0,0,2025/07/07 00:00:00+00,24652.25390625,706.602069390361
542,66,0,0,2025/07/07 00:00:00+00,19170.203125,642.972122707964
543,12,1,0.08,2025/07/07 00:00:00+00,11127.703125,436.596843558771
544,36,1,0.03,2025/07/07 00:00:00+00,17472.546875,614.864860586056
545,53,0,0,2025/07/07 00:00:00+00,19876.1484375,683.064647139086
546,36,0,0,2025/07/07 00:00:00+00,12176.2890625,708.44226029055
547,139,1,0.01,2025/07/07 00:00:00+00,82575.26171875,1682.83186130347
548,74,0,0,2025/07/07 00:00:00+00,21747.3828125,822.018445383334
549,12,0,0,2025/07/07 00:00:00+00,1410.36328125,151.564140956222
550,47,0,0,2025/07/07 00:00:00+00,29268.54296875,883.792894489347
551,38,0,0,2025/07/07 00:00:00+00,8949.4921875,509.551525810851
552,46,0,0,2025/07/07 00:00:00+00,16212.828125,696.347839659054
553,227,0,0,2025/07/07 00:00:00+00,96683.55859375,2431.62832824417
554,153,0,0,2025/07/07 00:00:00+00,73716.04296875,2015.30631151242
555,14,0,0,2025/07/07 00:00:00+00,22017.31640625,627.732932207157
556,42,0,0,2025/07/07 00:00:00+00,232126.81640625,2347.97772643486
557,19,0,0,2025/07/07 00:00:00+00,21541.8515625,862.346334738822
558,89,0,0,2025/07/07 00:00:00+00,131117.19921875,3939.38005249032
559,58,0,0,2025/07/07 00:00:00+00,10185.5234375,476.797845561458
560,31,0,0,2025/07/07 00:00:00+00,48784.17578125,1065.12896804907
561,20,0,0,2025/07/07 00:00:00+00,24296.90625,635.213500473881
562,45,1,0.02,2025/07/07 00:00:00+00,11841.296875,497.932870177773
563,57,1,0.02,2025/07/07 00:00:00+00,15195.5703125,553.420277565236
564,72,0,0,2025/07/07 00:00:00+00,14841.80078125,595.485455074261
565,48,0,0,2025/07/07 00:00:00+00,11256.76171875,469.198483478889
566,15,0,0,2025/07/07 00:00:00+00,5394.7890625,343.384849851588
567,2,0,0,2025/07/07 00:00:00+00,310.375,71.4586744597083
568,1,0,0,2025/07/07 00:00:00+00,40106.87890625,832.279572442743
569,4,0,0,2025/07/07 00:00:00+00,445.66015625,89.4535254093883
570,2,0,0,2025/07/07 00:00:00+00,13845.5,501.407925436749
571,18,0,0,2025/07/07 00:00:00+00,61080.640625,1468.99827837172
572,52,0,0,2025/07/07 00:00:00+00,30919.46875,935.037924922065
573,7,0,0,2025/07/07 00:00:00+00,54818.71484375,926.11685657119
574,65,0,0,2025/07/07 00:00:00+00,58292.82421875,1381.92216121289
575,40,0,0,2025/07/07 00:00:00+00,18334.078125,652.611261774831
576,59,0,0,2025/07/07 00:00:00+00,97671.44921875,1711.84080159669
577,32,0,0,2025/07/07 00:00:00+00,29514.0546875,799.241020557722
578,52,0,0,2025/07/07 00:00:00+00,27012.21875,837.904732047948
579,317,0,0,2025/07/07 00:00:00+00,387625.71875,6081.21480175882
580,24,0,0,2025/07/07 00:00:00+00,18185.4453125,602.907824638911
581,69,0,0,2025/07/07 00:00:00+00,72822.27734375,1399.71527459502
582,36,0,0,2025/07/07 00:00:00+00,8381.11328125,415.428545106539
583,60,0,0,2025/07/07 00:00:00+00,17204.109375,569.961548104675
584,19,0,0,2025/07/07 00:00:00+00,4515.8515625,345.804239868561
585,40,0,0,2025/07/07 00:00:00+00,10582.50390625,438.784823722985
586,8,0,0,2025/07/07 00:00:00+00,6086.921875,376.837136074531
587,33,0,0,2025/07/07 00:00:00+00,13436.125,715.494321721446
588,25,2,0.08,2025/07/07 00:00:00+00,4506.7890625,368.618304689408
589,58,0,0,2025/07/07 00:00:00+00,10314.84765625,500.505977272355
590,48,0,0,2025/07/07 00:00:00+00,13235.6328125,529.899852302478
591,22,0,0,2025/07/07 00:00:00+00,3574.6875,333.949214860869
592,153,0,0,2025/07/07 00:00:00+00,43662.1328125,1726.08634612988
593,72,3,0.04,2025/07/07 00:00:00+00,16948.16796875,753.589029237789
594,31,1,0.03,2025/07/07 00:00:00+00,4015.546875,444.194467255016
595,50,0,0,2025/07/07 00:00:00+00,12911.953125,895.235433937706
596,37,1,0.03,2025/07/07 00:00:00+00,9463.84765625,523.227178870672
597,38,0,0,2025/07/07 00:00:00+00,7468.46875,390.420191507265
598,56,0,0,2025/07/07 00:00:00+00,11517.22265625,658.997129340716
599,40,2,0.05,2025/07/07 00:00:00+00,5171.95703125,378.50875850087
600,7,1,0.14,2025/07/07 00:00:00+00,1671.2734375,165.621275746273
601,25,0,0,2025/07/07 00:00:00+00,3615.9375,332.387797972051
602,58,0,0,2025/07/07 00:00:00+00,16848.41796875,565.510896011471
603,80,0,0,2025/07/07 00:00:00+00,17876.76171875,685.377795420526
604,14,1,0.07,2025/07/07 00:00:00+00,2085.51171875,262.490681496057
605,1,0,0,2025/07/07 00:00:00+00,9415.47265625,440.340900578998
606,11,0,0,2025/07/07 00:00:00+00,2223.4140625,256.808859355683
607,7,0,0,2025/07/07 00:00:00+00,1233.52734375,172.542751000468
608,28,2,0.07,2025/07/07 00:00:00+00,3157.29296875,355.411490042945
609,51,0,0,2025/07/07 00:00:00+00,6486.58984375,437.627661154246
610,21,0,0,2025/07/07 00:00:00+00,1918.59375,339.721659837869
611,6,0,0,2025/07/07 00:00:00+00,2602.0703125,216.912914694612
612,28,0,0,2025/07/07 00:00:00+00,9108.58984375,508.079368586467
613,41,0,0,2025/07/07 00:00:00+00,19923.53515625,672.776177951367
614,27,0,0,2025/07/07 00:00:00+00,9071.3046875,426.374588767572
615,35,0,0,2025/07/07 00:00:00+00,18654.51953125,583.916749157859
616,36,1,0.03,2025/07/07 00:00:00+00,58001.30078125,1491.76276263506
617,36,0,0,2025/07/07 00:00:00+00,68460.11328125,1251.65128937089
618,18,0,0,2025/07/07 00:00:00+00,20736.2109375,600.976502263693
619,42,0,0,2025/07/07 00:00:00+00,12454.93359375,488.931401816162
620,68,0,0,2025/07/07 00:00:00+00,17998.703125,645.74235464817
621,47,0,0,2025/07/07 00:00:00+00,14506.37109375,508.150604264868
622,80,0,0,2025/07/07 00:00:00+00,21726.08984375,747.256835103807
623,34,0,0,2025/07/07 00:00:00+00,40728.53125,1053.58299443922
624,76,0,0,2025/07/07 00:00:00+00,49028.36328125,1319.67737458089
625,30,0,0,2025/07/07 00:00:00+00,32935.78125,855.471336664408
626,15,0,0,2025/07/07 00:00:00+00,24420.765625,612.93083323725
627,27,0,0,2025/07/07 00:00:00+00,394502.49609375,3564.77086105239
628,31,0,0,2025/07/07 00:00:00+00,12351.05078125,495.181514210864
629,32,0,0,2025/07/07 00:00:00+00,13876.28515625,492.04762703069
630,29,1,0.03,2025/07/07 00:00:00+00,16431.51953125,734.134762383681
631,46,0,0,2025/07/07 00:00:00+00,18384.16015625,599.88362571085
632,62,0,0,2025/07/07 00:00:00+00,36445.50390625,997.506943576648
633,31,0,0,2025/07/07 00:00:00+00,19285.96484375,704.093284147864
634,63,0,0,2025/07/07 00:00:00+00,132663.01953125,1696.56587920192
635,46,0,0,2025/07/07 00:00:00+00,18208.3515625,607.178808284857
636,80,0,0,2025/07/07 00:00:00+00,33191.5625,870.581980164298
637,39,0,0,2025/07/07 00:00:00+00,10011.015625,480.320917796026
638,32,0,0,2025/07/07 00:00:00+00,5259.953125,469.636960782779
639,60,0,0,2025/07/07 00:00:00+00,22247.0390625,1562.70081640028
640,1,0,0,2025/07/07 00:00:00+00,747.08203125,109.402532020844
641,19,1,0.05,2025/07/07 00:00:00+00,3624.1953125,302.055217085025
642,266,11,0.04,2025/07/07 00:00:00+00,41895.4765625,3252.87850826308
643,41,0,0,2025/07/07 00:00:00+00,8940.109375,588.799347116877
644,38,0,0,2025/07/07 00:00:00+00,35190.74609375,859.239009817501
645,36,0,0,2025/07/07 00:00:00+00,22213.29296875,648.892951752288
646,36,0,0,2025/07/07 00:00:00+00,16929.68359375,573.200296908267
647,62,0,0,2025/07/07 00:00:00+00,35200.81640625,959.378172216383
648,27,0,0,2025/07/07 00:00:00+00,19124.90625,626.077148901475
649,46,0,0,2025/07/07 00:00:00+00,23818.14453125,724.316423570252
650,19,0,0,2025/07/07 00:00:00+00,6067.1953125,424.053925294253
651,18,0,0,2025/07/07 00:00:00+00,3693.06640625,294.292594540427
652,8,0,0,2025/07/07 00:00:00+00,1221.22265625,147.995651344364
653,24,0,0,2025/07/07 00:00:00+00,3323.58203125,331.032042123421
654,19,1,0.05,2025/07/07 00:00:00+00,10100.21484375,579.004560855092
655,1,0,0,2025/07/07 00:00:00+00,11482.734375,642.132282797352
656,24,0,0,2025/07/07 00:00:00+00,3955.29296875,350.352612619636
657,16,0,0,2025/07/07 00:00:00+00,30186.83984375,717.548743458578
658,38,0,0,2025/07/07 00:00:00+00,8154.8515625,503.51891333425
659,36,0,0,2025/07/07 00:00:00+00,20965.37109375,656.558277892172
660,24,0,0,2025/07/07 00:00:00+00,4274.71875,263.464984151213
661,60,0,0,2025/07/07 00:00:00+00,59350.26171875,1392.29075681377
662,198,0,0,2025/07/07 00:00:00+00,855336.2265625,7829.78251409707
663,29,0,0,2025/07/07 00:00:00+00,30027.8359375,893.954507031796
664,70,0,0,2025/07/07 00:00:00+00,50316.45703125,1289.57615794006
665,30,0,0,2025/07/07 00:00:00+00,174633.5859375,1975.15277327072
666,47,0,0,2025/07/07 00:00:00+00,29372.1875,886.951894007799
667,263,0,0,2025/07/07 00:00:00+00,761714.7578125,8150.27854665213
668,11,0,0,2025/07/07 00:00:00+00,371229.7890625,3033.58894330875
669,50,0,0,2025/07/07 00:00:00+00,32992.796875,905.112610596106
670,44,0,0,2025/07/07 00:00:00+00,19271.25,615.845467781937
671,50,0,0,2025/07/07 00:00:00+00,27873.49609375,811.249251201609
672,53,0,0,2025/07/07 00:00:00+00,25282.82421875,775.722759981627
673,20,0,0,2025/07/07 00:00:00+00,12857.046875,529.776010867906
674,49,0,0,2025/07/07 00:00:00+00,7964.0390625,676.149977613831
675,24,0,0,2025/07/07 00:00:00+00,6472.7421875,379.158796787885
676,66,0,0,2025/07/07 00:00:00+00,46126.3203125,1045.9294971768
677,51,1,0.02,2025/07/07 00:00:00+00,11505.359375,465.891199152604
678,40,0,0,2025/07/07 00:00:00+00,16488.33203125,545.823072991936
679,30,0,0,2025/07/07 00:00:00+00,39990.18359375,1389.07334950387
680,66,0,0,2025/07/07 00:00:00+00,28870.5234375,822.496793114958
681,37,0,0,2025/07/07 00:00:00+00,40419.05078125,1010.5928517641
682,78,0,0,2025/07/07 00:00:00+00,95866.10546875,2202.10148041849
683,22,0,0,2025/07/07 00:00:00+00,3645.0859375,321.773039755337
684,48,0,0,2025/07/07 00:00:00+00,8149.796875,514.072623652674
685,35,0,0,2025/07/07 00:00:00+00,7369.734375,398.40814596195
686,44,0,0,2025/07/07 00:00:00+00,7763.05859375,495.57009639576
687,8,0,0,2025/07/07 00:00:00+00,999.73828125,141.021883147999
688,53,2,0.04,2025/07/07 00:00:00+00,16069.953125,566.497196001357
689,31,3,0.1,2025/07/07 00:00:00+00,3468.18359375,389.605814604498
690,8,0,0,2025/07/07 00:00:00+00,1938.14453125,185.255767620091
691,84,0,0,2025/07/07 00:00:00+00,36295.5625,1004.68518529843
