OBJECTID,TRAIL_NAME,TRAIL_SYSTEM,ALIAS,LABEL,TRAIL_ID,TRAIL_TYPE,TRAIL_SURFACE,TRAIL_STATUS,TRAIL_RESTRICTIONS,PEDESTRIAN_ACCESS,BIKE_ACCESS,HORSE_ACCESS,CIRCUIT_TRAIL,ECG_TRAIL,SRT_TRAIL,DRG_TRAIL,MILES,COMMENTS,NMT911_TRAIL,Shape__Length
1149,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00315699,,N,6.6279471989489
1150,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03631292,,N,76.2370108659545
1151,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01427688,,N,29.9640183233201
1152,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00684244,,N,14.3608327872592
1153,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00795703,,N,16.7000927202153
1154,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0510455,,N,107.369368634915
1155,Minor Trail,WEST_FAIRMOUNT,Three Dollar Bill,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.330761,,N,695.387383158758
1156,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.07535491,,N,158.262170243152
1157,Minor Trail,EAST_FAIRMOUNT,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00677551,,N,14.2174220364998
1158,Minor Trail,WEST_FAIRMOUNT,Mighty Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.61224163,,N,1286.94524176205
1159,Minor Trail,WEST_FAIRMOUNT,Mighty Mouse,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02583604,,N,54.3458669391155
1160,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.15740745,,N,330.388890508041
1161,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00889813,,N,18.6752412113691
1162,Minor Trail,WEST_FAIRMOUNT,Edgley-Chamounix Path,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00654105,,N,13.748120697144
1163,Minor Trail,WEST_FAIRMOUNT,Edgley-Chamounix Path,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01751209,,N,36.835444023756
1164,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.17208937,,N,361.980021744829
1165,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02756427,,N,57.9788706818296
1166,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01149111,,N,24.1955686555271
1167,Minor Trail,WEST_FAIRMOUNT,John Brown,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.40662839,,N,854.492984296613
1168,Minor Trail,WEST_FAIRMOUNT,John Brown,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00543976,,N,11.4338279957176
1169,Minor Trail,WEST_FAIRMOUNT,John Brown,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00464609,,N,9.78414027753992
1170,Minor Trail,WEST_FAIRMOUNT,John Brown,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04793631,,N,100.771751453168
1171,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.07604729,,N,160.028709318931
1172,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09048631,,N,190.518632510685
1173,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0760452,,N,159.741737552524
1174,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.12874336,,N,270.584381560977
1175,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00383757,,N,8.06246436204897
1176,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02662297,,N,55.9586584776598
1177,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06740703,,N,141.551409410987
1178,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02614643,,N,54.9118834646983
1179,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.13049563,,N,274.549017063469
1180,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.09255865,,N,194.307048910305
1181,Minor Trail,WEST_FAIRMOUNT,Old Trolley Line,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00345268,,N,7.26712114169293
1182,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01380431,,N,28.9938832312854
1183,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00729908,,N,15.3289597816376
1184,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04290139,,N,90.1861389000278
1185,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01972287,,N,41.4429886108042
1186,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0157257,,N,33.0599964523177
1187,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04695981,,N,98.5986564673042
1188,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04286801,,N,90.0408304694798
1189,Minor Trail,WEST_FAIRMOUNT,Edgley-Chamounix Path,,,MINOR,SOFT,ON_STREET,,Y,Y,Y,N,N,N,N,0.00832233,,N,17.5273177206543
1190,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01013523,,N,21.2725224015016
1191,Belmont Cross Country Trail,WEST_FAIRMOUNT,,Belmont Cross Country Trail,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.15451533,,N,324.549057564186
1192,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00516898,,N,10.8598201126587
1193,Minor Trail,WEST_FAIRMOUNT,420,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05003415,,N,105.161505821341
1194,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05935869,,N,124.553892644434
1195,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01853465,,N,38.9721727742456
1196,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01809129,,N,37.9708545676119
1197,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.08430568,,N,176.944165546441
1198,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.10875096,,N,228.483638100507
1199,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03728754,,N,78.2379373229309
1200,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.11973746,,N,251.622703538767
1201,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.08212222,,N,172.538616735
1202,Minor Trail,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.02208092,,N,46.4584325573154
1203,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01269978,,N,26.7439616630598
1204,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06709004,,N,141.197476246194
1205,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.00600008,,N,12.6050648765037
1206,Wooden Bridge Trail,PENNYPACK_HOLME,,Wooden Bridge Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.06531561,,N,137.600295115346
1207,Wissahickon EEC Driveway,WISSAHICKON_ANDORRA,EEC Driveway,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.04078908,,N,85.99949448111
1208,Minor Trail,WISSAHICKON_ANDORRA,Green Trail,,,MINOR,SOFT,EXISTING,,Y,N,Y,N,N,N,N,0.04163055,,N,87.6625913634989
1209,Azalea Garden Path,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01007653,,N,21.1767470002941
1210,Trolley Trail Gateway,WEST_FAIRMOUNT,,,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03640653,,N,76.5786990175658
1211,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.20081424,,N,422.101727969212
1212,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.0272563,,N,57.2899018465068
1213,Minor Trail,WEST_FAIRMOUNT,Wild Mouse,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.17349693,,N,364.431075158202
1214,Trolley Trail,WEST_FAIRMOUNT,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03430763,,N,72.1013285914471
1215,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.19360436,,N,406.460942378326
1216,Minor Trail,WEST_FAIRMOUNT,Hostel Trail,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.04548561,,N,95.454515827172
1217,Trolley Trail - Falls Road Connector,WEST_FAIRMOUNT,,Falls Road Connector,,CONNECTOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.05248194,,N,110.237595473906
1218,Roberts Hollow Connector,WEST_FAIRMOUNT,,Roberts Hollow Connector,,MINOR,SOFT,EXISTING,,Y,Y,Y,Y,N,N,N,0.29424419,,N,618.454376456081
1219,Minor Trail,WEST_FAIRMOUNT,Skew Arch Bridge Connector,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.01117837,,N,23.5369860419885
1220,Trolley Trail,WEST_FAIRMOUNT,,Trolley Trail,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.46923048,,N,987.124214067875
1221,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00326304,,N,6.84830159300708
1222,58th Street Greenway,OTHER,,58th Street Greenway,,MINOR,HARD,EXISTING,,Y,Y,Y,Y,Y,N,N,0.1838363,,Y,386.046660762707
1223,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.02234605,,N,46.9088276376674
1224,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01138395,,N,23.9668003841044
1225,Tacony Creek Trail,TACONY_FRANKFORD,,Tacony Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.27690243,,N,582.576553126617
1226,Grays Ferry Crescent,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.02804628,,N,58.8790734208426
1227,Grays Ferry Crescent,SRT_SCHUYLKILL_BANKS,,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.18944394,,N,397.473690847379
1228,Poquessing Creek Trail,POQUESSING,,Poquessing Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.44901511,,N,945.790416172546
1229,Poquessing Creek Trail,POQUESSING,,Poquessing Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.06938202,,N,145.902027044846
1230,Poquessing Creek Trail,POQUESSING,,Poquessing Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.39653114,,N,834.148681047273
1231,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.10539773,,N,221.708238347642
1232,Minor Trail,WEST_FAIRMOUNT,Rose,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.14106245,,N,296.75099412684
1233,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.12189662,,N,255.79749392894
1234,Tidal Schuylkill River Trail,SRT_TIDAL,Tidal Schuylkill River Trail - 56th to 61st,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.35178892,New alignment about to be opened in October 2021.,N,740.049349765361
1235,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00870048,,N,18.2918337690489
1236,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00807021,,N,16.9363402254082
1237,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.02453016,,N,51.4508155102628
1238,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00859091,,N,18.0179281503984
1239,Bartrams Mile,BARTRAMS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.01032827,,N,21.7141550372434
1240,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01136829,,N,23.8896741625254
1241,Bartrams Mile,BARTRAMS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.01766837,,N,37.1649308654691
1242,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01907928,,N,40.1158461421721
1243,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01013236,,N,21.2508976729514
1244,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01440825,,N,30.2201127376928
1245,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01654079,,N,34.6926353210531
1246,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01852874,,N,38.864057302342
1247,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01574611,,N,33.0184605325507
1248,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00897666,,N,18.877465075621
1249,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00897164,,N,18.8672203015333
1250,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00222599,,N,4.68094525632217
1251,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00601422,,N,12.6470288764864
1252,Minor Trail,BARTRAMS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.02248632,,N,47.2788522186143
1253,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.05759051,,N,120.835650721244
1254,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.02084676,,N,43.7378036927193
1255,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.02556256,,N,53.7032649407457
1256,Minor Trail,BARTRAMS,,,,MINOR,SOFT,EXISTING,,Y,Y,N,N,N,N,N,0.01809087,,N,38.0420897319687
1257,Bartrams Mile,BARTRAMS,,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.07465468,,N,156.946424465374
1258,Grays Ferry Crescent,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.0253574,,N,53.3344996294294
1259,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,Y,N,N,0.01656211,,N,34.8377746950392
1260,Grays Ferry Crescent,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.02969684,,N,62.4710937602785
1261,Grays Ferry Crescent,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.01283045,,N,26.9901158241358
1262,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,Y,N,N,0.01476186,,N,30.9450730996986
1263,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,Y,N,N,0.00275486,,N,5.77587591764017
1264,Grays Ferry Crescent,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.02362065,,N,49.6971199504521
1265,Minor Trail,FDR,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01375339,,N,28.8224001886275
1266,Minor Trail,FDR,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01980916,,N,41.5119098212951
1267,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0138629,,N,29.14774977996
1268,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01972134,,N,41.3444188302856
1269,Minor Trail,FDR,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01117669,,N,23.4343877583635
1270,Bartrams Mile,BARTRAMS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,N,Y,N,0.01001837,,N,21.0623012195761
1271,Minor Trail,BARTRAMS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01958501,,N,41.1821853647747
1272,Minor Trail,COBBS_LOWER,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.066371,,N,139.245393707776
1273,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01775231,,N,37.2931944973606
1274,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01052652,,N,22.0630207143231
1275,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01454032,,N,30.5656096572856
1276,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01187479,,N,24.8940253765284
1277,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00593526,,N,12.4352238566212
1278,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00518008,,N,10.8744838123179
1279,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00282814,,N,5.93879128392108
1280,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0106843,,N,22.3964423551665
1281,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00985417,,N,20.6748558897055
1282,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.0099773,,N,20.9252737813581
1283,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01572155,,N,33.0241356486764
1284,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01191468,,N,25.0659986765646
1285,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00351143,,N,7.38970533126331
1286,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00857597,,N,17.9911178617593
1287,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00375975,,N,7.90391111235938
1288,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01574375,,N,33.0624970586979
1289,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,CONNECTOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.00611202,,N,12.8624909629837
1290,Minor Trail,SCHUYLKILL_RIVER_PARK,,,,MINOR,HARD,EXISTING,,Y,Y,Y,N,N,N,N,0.01730424,,N,36.3380932243057
1291,Cobbs Creek Trail,COBBS_LOWER,,Cobbs Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.70063292,,N,1473.02128838569
1292,Minor Trail,COBBS_LOWER,,,,MINOR,SOFT,EXISTING,,Y,Y,Y,N,N,N,N,0.03603168,,N,75.6431413238308
1293,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.03871829,,Y,81.4409829276085
1294,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.02786009,,Y,58.6056407405464
1295,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.01905753,,Y,40.0946920697605
1296,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01512505,,Y,31.8245804259559
1297,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00393213,,Y,8.24599988326808
1298,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01558516,,Y,32.788065759228
1299,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.0022232,,N,4.66203100431214
1300,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.07588124,,Y,159.664505646379
1301,Cobbs Creek Trail,COBBS_LOWER,,Cobbs Creek Trail,,MAJOR,HARD,EXISTING,,Y,Y,Y,Y,N,N,N,0.37993946,,N,799.640914477275
1302,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,Schuylkill River Trail,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.17731294,,Y,373.148264424457
1303,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.0127368,,Y,26.7976032322614
1304,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.03940305,,N,82.849985209136
1305,Minor Trail,SRT_SCHUYLKILL_BANKS,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00331012,,Y,6.96337885873604
1306,Schuylkill Banks,SRT_SCHUYLKILL_BANKS,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.0111201,,Y,23.4069115368821
1307,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01016963,,N,21.3415004186822
1308,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01933663,,N,40.6362482745528
1309,Kelly Drive Trail,EAST_FAIRMOUNT,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.01487388,,Y,31.2692332734923
1310,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00677618,,N,14.1987037459413
1311,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00681143,,N,14.3071543560074
1312,Minor Trail,EAST_FAIRMOUNT,,,,CONNECTOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00757415,,N,15.8913380804725
1313,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01596502,,N,33.6115451731371
1314,Kelly Drive Trail,EAST_FAIRMOUNT,,,,MAJOR,HARD,EXISTING,,Y,Y,N,Y,Y,Y,N,0.01616031,,Y,34.000233471606
1315,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.00311855,,N,6.5396002303924
1316,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.01377235,,N,28.9394130433895
1317,Minor Trail,EAST_FAIRMOUNT,,,,MINOR,HARD,EXISTING,,Y,Y,N,N,N,N,N,0.0260445,,N,54.6930413267777
