X,Y,objectid,tree_name,tree_dbh,year,loc_y,loc_x
-8375864.3167038,4858782.39215758,65408,ACER RUBRUM - RED MAPLE,10,2024,39.95070344,-75.24166754
-8376512.31078748,4858775.15436506,65409,PRUNUS SPECIES - OTHER CHERRY,11,2024,39.9506536,-75.24748857
-8374640.87688859,4858587.81267987,65410,QUERCUS ACUTISSIMA - SAWTOOTH OAK,10,2024,39.94936346,-75.2306772
-8376750.03482808,4858417.02689832,65411,TAXODIUM DISTICHUM - BALDCYPRESS,6,2024,39.94818732,-75.24962408
-8376748.43509198,4858399.92519938,65412,ACER RUBRUM - RED MAPLE,8,2024,39.94806955,-75.24960971
-8376721.43552538,4858372.38377673,65413,ACER RUBRUM - RED MAPLE,6,2024,39.94787988,-75.24936717
-8374790.23611743,4858625.01605068,65414,PYRUS CALLERYANA - CALLERY PEAR,3,2024,39.94961967,-75.23201891
-8376642.92637144,4858797.31338409,65415,PRUNUS TRILOBA - FLOWERING PLUM,9,2024,39.95080619,-75.24866191
-8376563.86241955,4858799.73736413,65416,PRUNUS SPECIES - OTHER CHERRY,10,2024,39.95082289,-75.24795166
-8375511.74425306,4859137.13170752,65417,PLATANUS X ACERIFOLIA - LONDON PLANETREE,22,2024,39.95314629,-75.23850033
-8375511.53113165,4859130.69390447,65418,PLATANUS X ACERIFOLIA - LONDON PLANETREE,22,2024,39.95310196,-75.23849841
-8374576.26627653,4858591.88129447,65419,PRUNUS SPECIES - OTHER CHERRY,9,2024,39.94939148,-75.23009679
-8376094.55516124,4858820.46646193,65420,SOPHORA JAPONICA - JAPANESE PAGODA TREE,17,2024,39.95096564,-75.24373581
-8372984.68668509,4861425.58447204,65421,CRATAEGUS SPECIES - OTHER HAWTHORN,3,2024,39.96890325,-75.21579939
-8372982.53735203,4861401.91833315,65422,SYRINGA RETICULATA - JAPANESE TREE LILAC,3,2024,39.96874032,-75.21578008
-8372980.67375508,4861388.21007116,65423,CRATAEGUS SPECIES - OTHER HAWTHORN,3,2024,39.96864594,-75.21576334
-8376174.17042725,4858510.44903905,65424,PYRUS CALLERYANA - CALLERY PEAR,9,2024,39.94883069,-75.244451
-8376698.70973352,4858790.25353055,65425,PRUNUS TRILOBA - FLOWERING PLUM,4,2024,39.95075758,-75.24916302
-8376729.86452708,4858342.0842925,65426,ACER PLATANOIDES - NORWAY MAPLE,17,2024,39.94767121,-75.24944288
-8376722.10894575,4858327.51060518,65427,ACER PLATANOIDES - NORWAY MAPLE,18,2024,39.94757085,-75.24937322
-8376711.49436346,4858313.76227722,65428,ACER PLATANOIDES - NORWAY MAPLE,15,2024,39.94747616,-75.24927786
-8376728.35173568,4858358.39418234,65429,ACER RUBRUM - RED MAPLE,6,2024,39.94778353,-75.24942929
-8376714.8674953,4858356.3036822,65430,ACER RUBRUM - RED MAPLE,7,2024,39.94776914,-75.24930816
-8376695.67239364,4858351.49317004,65431,ACER RUBRUM - RED MAPLE,6,2024,39.94773601,-75.24913573
-8376225.27322323,4858404.52133157,65432,TILIA CORDATA - LITTLE LEAF LINDEN,19,2024,39.9481012,-75.24491007
-8373976.01715514,4854892.90926846,65433,AESCULUS HIPPOCASTANUM - HORSECHESTNUT,30,2024,39.92391344,-75.22470466
-8373820.64023402,4855010.45619972,65434,PLATANUS X ACERIFOLIA - LONDON PLANETREE,29,2024,39.92472323,-75.22330889
-8376332.40313982,4858169.55423825,65435,PLATANUS X ACERIFOLIA - LONDON PLANETREE,30,2024,39.94648303,-75.24587243
-8376345.94706221,4858135.72744192,65436,PLATANUS X ACERIFOLIA - LONDON PLANETREE,28,2024,39.94625007,-75.2459941
-8376215.41121761,4858517.34970093,65437,PRUNUS SERRULATA - KWANZAN CHERRY,21,2024,39.94887821,-75.24482147
-8376354.19507479,4858750.75825566,65438,MAACKIA AMURENSIS - AMUR MAACKIA,7,2024,39.95048559,-75.24606819
-8375883.06514872,4858097.70199219,65439,PLATANUS X ACERIFOLIA - LONDON PLANETREE,36,2024,39.94598819,-75.24183596
-8375871.43268181,4858095.44745245,65440,PLATANUS X ACERIFOLIA - LONDON PLANETREE,37,2024,39.94597266,-75.24173146
-8375858.66965071,4858092.54354262,65441,PLATANUS X ACERIFOLIA - LONDON PLANETREE,36,2024,39.94595266,-75.24161681
-8375848.26764779,4858090.22229091,65442,PLATANUS X ACERIFOLIA - LONDON PLANETREE,38,2024,39.94593667,-75.24152337
-8375811.38219415,4858084.92173515,65443,TILIA SPECIES - OTHER LINDEN,14,2024,39.94590017,-75.24119202
-8375805.31585928,4858083.44864606,65444,ACER PLATANOIDES - NORWAY MAPLE,19,2024,39.94589003,-75.24113753
-8375793.43315076,4858082.74828917,65445,TILIA CORDATA - LITTLE LEAF LINDEN,17,2024,39.9458852,-75.24103078
-8375780.63077834,4858077.93021536,65446,ACER PLATANOIDES - NORWAY MAPLE,17,2024,39.94585202,-75.24091578
-8375885.10659154,4858038.28194599,65447,ACER PLATANOIDES - NORWAY MAPLE,24,2024,39.94557896,-75.2418543
-8376437.85550051,4858552.85216492,65448,PRUNUS SPECIES - OTHER CHERRY,25,2024,39.9491227,-75.24681972
-8376423.39288441,4858535.63639193,65449,PRUNUS SPECIES - OTHER CHERRY,19,2024,39.94900415,-75.2466898
-8376569.65355389,4858800.49442361,65450,PRUNUS SPECIES - OTHER CHERRY,8,2024,39.9508281,-75.24800369
-8376413.12247905,4858775.1076965,65451,PHELLODENDRON AMURENSE - AMUR CORKTREE,10,2024,39.95065328,-75.24659754
-8376137.78640765,4858489.92782104,65452,PRUNUS SERRULATA - KWANZAN CHERRY,18,2024,39.94868937,-75.24412416
-8376233.54906962,4858389.67456488,65453,TILIA SPECIES - OTHER LINDEN,17,2024,39.94799895,-75.24498441
-8375953.52810172,4859178.19036644,65454,TILIA SPECIES - OTHER LINDEN,7,2024,39.95342903,-75.24246894
-8376102.18188038,4857709.12180462,65455,UNKNOWN UNKNOWN - UNKNOWN,4,2024,39.94331201,-75.24380432
-8375949.3544348,4858233.44679881,65456,PRUNUS SPECIES - OTHER CHERRY,21,2024,39.94692305,-75.24243145
-8374144.43329774,4854449.27040212,65457,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,10,2024,39.92085707,-75.22621757
-8374159.80230387,4854451.33117038,65458,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,16,2024,39.92087127,-75.22635563
-8374166.46083143,4854457.68130264,65459,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,17,2024,39.92091502,-75.22641545
-8374175.19512701,4854467.51729094,65460,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,12,2024,39.92098278,-75.22649391
-8376622.57604865,4858903.24495369,65461,QUERCUS ACUTISSIMA - SAWTOOTH OAK,11,2024,39.95153568,-75.2484791
-8373866.09077557,4854944.46526644,65462,TILIA CORDATA - LITTLE LEAF LINDEN,28,2024,39.92426861,-75.22371718
-8376199.84086309,4858383.25659293,65463,PRUNUS SERRULATA - KWANZAN CHERRY,21,2024,39.94795475,-75.2446816
-8376610.68962619,4858339.19460177,65464,TILIA CORDATA - LITTLE LEAF LINDEN,19,2024,39.94765131,-75.24837232
-8376401.0819523,4858531.91061151,65465,PRUNUS SPECIES - OTHER CHERRY,21,2024,39.94897849,-75.24648938
-8376439.8664596,4858312.41820511,65466,PYRUS CALLERYANA - CALLERY PEAR,9,2024,39.94746691,-75.24683779
-8373700.52891979,4854605.77034067,65467,PLATANUS X ACERIFOLIA - LONDON PLANETREE,31,2024,39.92193526,-75.22222991
-8376307.51267161,4858532.18225308,65468,PRUNUS SPECIES - OTHER CHERRY,20,2024,39.94898036,-75.24564883
-8376647.09950606,4859114.55032308,65469,PLATANUS X ACERIFOLIA - LONDON PLANETREE,36,2024,39.95299079,-75.24869939
-8375896.50219547,4858791.70050052,65470,ACER RUBRUM - RED MAPLE,13,2024,39.95076754,-75.24195667
-8375638.08276586,4858346.09472744,65471,PLATANUS X ACERIFOLIA - LONDON PLANETREE,26,2024,39.94769883,-75.23963525
-8376612.15923085,4858805.7284368,65472,PRUNUS TRILOBA - FLOWERING PLUM,10,2024,39.95086414,-75.24838552
-8373785.96093545,4854966.66417543,65473,PLATANUS X ACERIFOLIA - LONDON PLANETREE,31,2024,39.92442154,-75.22299736
-8375926.68819883,4859355.85618021,65474,ACER RUBRUM - RED MAPLE,5,2024,39.95465246,-75.24222783
-8375255.16042847,4858460.00577588,65475,PYRUS CALLERYANA - CALLERY PEAR,10,2024,39.9484833,-75.2361954
-8375231.30780654,4858456.30104135,65476,PYRUS CALLERYANA - CALLERY PEAR,7,2024,39.94845779,-75.23598112
-8376513.83920551,4858323.66391206,65477,PYRUS CALLERYANA - CALLERY PEAR,9,2024,39.94754435,-75.2475023
-8375116.76941057,4858436.04506746,65478,UNKNOWN UNKNOWN - UNKNOWN,4,2024,39.94831829,-75.23495221
-8376359.95605401,4858411.53570768,65479,PRUNUS SERRULATA - KWANZAN CHERRY,27,2024,39.9481495,-75.24611994
-8375638.42734881,4858326.72252782,65480,PLATANUS X ACERIFOLIA - LONDON PLANETREE,31,2024,39.94756542,-75.23963834
-8376641.31776136,4858359.27410097,65481,PRUNUS SARGENTII - SARGENT CHERRY,6,2024,39.94778959,-75.24864746
-8375449.17487489,4858241.98970705,65482,PYRUS CALLERYANA - CALLERY PEAR,15,2024,39.94698188,-75.23793826
-8376052.11214037,4858680.01556069,65483,TILIA SPECIES - OTHER LINDEN,15,2024,39.94999842,-75.24335453
-8376636.75083411,4858343.09690417,65484,ACER PLATANOIDES - NORWAY MAPLE,6,2024,39.94767818,-75.24860643
-8375584.81784418,4858673.48948816,65485,PLATANUS X ACERIFOLIA - LONDON PLANETREE,26,2024,39.94995348,-75.23915676
-8376239.50930521,4858154.793336,65486,PLATANUS X ACERIFOLIA - LONDON PLANETREE,36,2024,39.94638137,-75.24503795
-8374099.6480813,4854493.02061944,65487,BROUSSONETIA PAPYRIFERA - PAPER MULBERRY,31,2024,39.92115849,-75.22581526
-8373898.15917071,4854653.03643626,65488,PYRUS CALLERYANA - CALLERY PEAR,22,2024,39.92226089,-75.22400525
-8373878.72643027,4854671.21785948,65489,QUERCUS RUBRA - NORTHERN RED OAK,25,2024,39.92238615,-75.22383068
-8373857.47929997,4854691.10304038,65490,QUERCUS RUBRA - NORTHERN RED OAK,21,2024,39.92252315,-75.22363982
-8373818.82057991,4854706.65026426,65491,PLATANUS X ACERIFOLIA - LONDON PLANETREE,18,2024,39.92263026,-75.22329254
-8373844.0545724,4854652.87891284,65492,QUERCUS RUBRA - NORTHERN RED OAK,29,2024,39.92225981,-75.22351922
-8373850.62265341,4854639.23820895,65493,QUERCUS RUBRA - NORTHERN RED OAK,18,2024,39.92216583,-75.22357822
-8373858.84319582,4854623.68483771,65494,PYRUS CALLERYANA - CALLERY PEAR,23,2024,39.92205868,-75.22365207
-8373867.13980465,4854608.8804317,65495,PYRUS CALLERYANA - CALLERY PEAR,23,2024,39.92195669,-75.2237266
-8375911.7666739,4859543.96930305,65496,TILIA SPECIES - OTHER LINDEN,7,2024,39.95594781,-75.24209379
-8376616.62622674,4858468.66422079,65497,PLATANUS X ACERIFOLIA - LONDON PLANETREE,29,2024,39.94854293,-75.24842565
-8373929.52382072,4854812.96582195,65498,PLATANUS X ACERIFOLIA - LONDON PLANETREE,32,2024,39.92336269,-75.22428701
-8373704.06490616,4854849.71264674,65499,ACER PLATANOIDES - NORWAY MAPLE,27,2024,39.92361585,-75.22226167
-8376315.19372954,4858433.34799378,65500,PYRUS CALLERYANA - CALLERY PEAR,6,2024,39.94829972,-75.24571783
-8376313.74582937,4858441.46026958,65501,PYRUS CALLERYANA - CALLERY PEAR,7,2024,39.94835559,-75.24570483
-8373783.10374102,4854853.56490652,65502,TILIA CORDATA - LITTLE LEAF LINDEN,25,2024,39.92364239,-75.22297169
-8376642.78944698,4858344.22738588,65503,CARPINUS BETULUS - EUROPEAN HORNBEAM,6,2024,39.94768597,-75.24866068
-8376156.34021031,4858027.97117625,65504,QUERCUS RUBRA - NORTHERN RED OAK,27,2024,39.94550795,-75.24429083
-8376626.70582638,4858793.60400686,65505,PRUNUS TRILOBA - FLOWERING PLUM,8,2024,39.95078065,-75.24851619
-8375850.10300759,4858344.62987906,65506,ACER PLATANOIDES - NORWAY MAPLE,13,2024,39.94768874,-75.24153985
-8376611.23610237,4859337.83589718,65507,PLATANUS X ACERIFOLIA - LONDON PLANETREE,21,2024,39.95452837,-75.24837723
-8375874.83829277,4858363.66037133,65508,FRAXINUS SPECIES - OTHER ASH,10,2024,39.9478198,-75.24176206
-8375874.7893307,4858375.68762567,65509,FRAXINUS SPECIES - OTHER ASH,12,2024,39.94790263,-75.24176162
-8376004.7138931,4858963.14017788,65510,GLEDITSIA TRIACANTHOS - HONEYLOCUST,7,2024,39.95194814,-75.24292875
-8373874.44435795,4854953.37189988,65511,TILIA CORDATA - LITTLE LEAF LINDEN,25,2024,39.92432997,-75.22379222
-8376150.71555044,4858491.65086486,65512,PRUNUS SERRULATA - KWANZAN CHERRY,24,2024,39.94870123,-75.2442403
-8376271.38174439,4858181.87906466,65513,QUERCUS RUBRA - NORTHERN RED OAK,23,2024,39.94656791,-75.24532427
-8376254.70642729,4858179.3715714,65514,QUERCUS RUBRA - NORTHERN RED OAK,21,2024,39.94655064,-75.24517447
-8376186.24892587,4858169.06874516,65515,QUERCUS RUBRA - NORTHERN RED OAK,23,2024,39.94647968,-75.2445595
-8376168.3733258,4858166.84338142,65516,QUERCUS RUBRA - NORTHERN RED OAK,28,2024,39.94646436,-75.24439893
-8376151.02443884,4858164.30958846,65517,QUERCUS RUBRA - NORTHERN RED OAK,28,2024,39.94644691,-75.24424308
-8376271.98785476,4858287.0131059,65518,TILIA CORDATA - LITTLE LEAF LINDEN,31,2024,39.94729195,-75.24532971
-8374116.21850624,4854684.10845557,65519,MAACKIA AMURENSIS - AMUR MAACKIA,3,2024,39.92247496,-75.22596411
-8374100.42217985,4854666.27370762,65520,PRUNUS SPECIES - OTHER CHERRY,5,2024,39.92235209,-75.22582221
-8374171.97148803,4854577.37389124,65521,OSTRYA VIRGINIANA - EASTERN HOP HORNBEAM,3,2024,39.92173963,-75.22646495
-8374181.90563642,4854567.96025546,65522,OSTRYA VIRGINIANA - EASTERN HOP HORNBEAM,4,2024,39.92167478,-75.22655419
-8374189.35421575,4854561.29584299,65523,OSTRYA VIRGINIANA - EASTERN HOP HORNBEAM,3,2024,39.92162886,-75.2266211
-8374195.12452017,4854555.14641433,65524,ACER RUBRUM - RED MAPLE,5,2024,39.9215865,-75.22667294
-8374216.28748613,4854536.05993825,65525,ACER RUBRUM - RED MAPLE,4,2024,39.921455,-75.22686305
-8374205.34346864,4854546.21018947,65526,OSTRYA VIRGINIANA - EASTERN HOP HORNBEAM,4,2024,39.92152493,-75.22676473
-8374267.00420905,4854623.93772987,65527,QUERCUS PALUSTRIS - PIN OAK,32,2024,39.92206042,-75.22731864
-8374210.27053548,4854678.28219846,65528,ZELKOVA SERRATA - JAPANESE ZELKOVA,11,2024,39.92243482,-75.226809
-8374190.99072127,4854690.88215894,65529,ZELKOVA SERRATA - JAPANESE ZELKOVA,11,2024,39.92252163,-75.2266358
-8374176.70013216,4854708.10065056,65530,QUERCUS RUBRA - NORTHERN RED OAK,40,2024,39.92264025,-75.22650743
-8373760.04737836,4854842.40006203,65531,TILIA CORDATA - LITTLE LEAF LINDEN,23,2024,39.92356547,-75.22276457
-8376548.69689447,4858780.81921729,65532,PRUNUS TRILOBA - FLOWERING PLUM,10,2024,39.95069261,-75.24781543
-8376067.29146436,4858019.24920256,65533,CERCIDIPHYLLUM JAPONICUM - KATSURA TREE,11,2024,39.94544789,-75.24349089
-8373872.00311616,4854133.64249,65534,PRUNUS SARGENTII - SARGENT CHERRY,8,2024,39.91868253,-75.22377029
-8373877.33304597,4854127.18897377,65535,PRUNUS SARGENTII - SARGENT CHERRY,4,2024,39.91863807,-75.22381817
-8373863.914309,4854146.31109689,65536,ACER PSEUDOPLATANUS - SYCAMORE MAPLE,4,2024,39.91876981,-75.22369763
-8373867.70718861,4854139.30941307,65537,ACER PSEUDOPLATANUS - SYCAMORE MAPLE,4,2024,39.91872157,-75.2237317
-8376709.46258208,4858370.27239663,65538,ACER RUBRUM - RED MAPLE,12,2024,39.94786534,-75.24925961
-8373880.3615156,4854759.0593291,65539,PLATANUS X ACERIFOLIA - LONDON PLANETREE,33,2024,39.92299132,-75.22384537
-8376578.73401555,4858446.06062321,65540,PLATANUS X ACERIFOLIA - LONDON PLANETREE,29,2024,39.94838727,-75.24808526
-8376682.67424058,4858352.01197761,65541,ACER SACCHARINUM - SILVER MAPLE,14,2024,39.94773958,-75.24901897
-8376609.28765036,4858354.08289172,65542,ACER PLATANOIDES - NORWAY MAPLE,13,2024,39.94775384,-75.24835972
-8373765.34907192,4854848.90031434,65543,TILIA CORDATA - LITTLE LEAF LINDEN,22,2024,39.92361025,-75.2228122
-8373829.56443009,4854611.01551566,65544,ZELKOVA SERRATA - JAPANESE ZELKOVA,12,2024,39.9219714,-75.22338906
-8373823.06565354,4854623.63662294,65545,ZELKOVA SERRATA - JAPANESE ZELKOVA,16,2024,39.92205835,-75.22333068
-8373575.18903168,4860815.90753296,65546,SHRUB SHRUB - SHRUB,1,2024,39.96470572,-75.22110396
-8373983.58490814,4854538.52451402,65547,FRAXINUS AMERICANA - WHITE ASH,29,2024,39.92147198,-75.22477264
-8373974.42928587,4854528.83181042,65548,FRAXINUS AMERICANA - WHITE ASH,26,2024,39.9214052,-75.2246904
-8376113.0728184,4858840.31868437,65549,SOPHORA JAPONICA - JAPANESE PAGODA TREE,19,2024,39.95110235,-75.24390215
-8376686.25463981,4858366.37881506,65550,ACER RUBRUM - RED MAPLE,10,2024,39.94783852,-75.24905113
-8375808.87672976,4858682.10895311,65551,ACER PLATANOIDES - NORWAY MAPLE,11,2024,39.95001284,-75.24116951
-8376213.30963764,4858150.64824353,65552,PLATANUS X ACERIFOLIA - LONDON PLANETREE,39,2024,39.94635282,-75.24480259
-8376629.49958677,4858456.06963742,65553,PLATANUS X ACERIFOLIA - LONDON PLANETREE,27,2024,39.9484562,-75.24854129
-8376016.76072609,4858785.9557506,65554,SOPHORA JAPONICA - JAPANESE PAGODA TREE,17,2024,39.95072798,-75.24303697
-8376496.39030043,4858335.97240528,65555,PYRUS CALLERYANA - CALLERY PEAR,12,2024,39.94762912,-75.24734555
-8376223.75174304,4858503.37660702,65556,PRUNUS SERRULATA - KWANZAN CHERRY,26,2024,39.94878198,-75.2448964
-8376623.59707884,4859258.32808544,65557,PLATANUS X ACERIFOLIA - LONDON PLANETREE,37,2024,39.95398087,-75.24848827
-8376627.90919056,4859233.3667588,65558,PLATANUS X ACERIFOLIA - LONDON PLANETREE,35,2024,39.95380899,-75.248527
-8376629.59794802,4859220.91188216,65559,PLATANUS X ACERIFOLIA - LONDON PLANETREE,30,2024,39.95372322,-75.24854217
-8376631.75509057,4859207.88430798,65560,PLATANUS X ACERIFOLIA - LONDON PLANETREE,23,2024,39.95363351,-75.24856155
-8376633.82702084,4859195.48851147,65561,PLATANUS X ACERIFOLIA - LONDON PLANETREE,26,2024,39.95354815,-75.24858016
-8376637.00960997,4859167.73160144,65562,PLATANUS X ACERIFOLIA - LONDON PLANETREE,36,2024,39.95335701,-75.24860875
-8373747.25333925,4854921.17825072,65563,PLATANUS X ACERIFOLIA - LONDON PLANETREE,33,2024,39.92410818,-75.22264964
-8376253.2809116,4858522.18475784,65564,PRUNUS SERRULATA - KWANZAN CHERRY,19,2024,39.94891151,-75.24516166
-8373825.04251047,4860449.54982246,65565,MAACKIA AMURENSIS - AMUR MAACKIA,3,2024,39.96218329,-75.22334843
-8373879.86523281,4854974.93848216,65566,TILIA CORDATA - LITTLE LEAF LINDEN,24,2024,39.92447855,-75.22384091
-8376422.47918317,4859076.86958156,65567,PRUNUS SPECIES - OTHER CHERRY,6,2024,39.95273132,-75.2466816
-8376425.80153913,4859057.01682429,65568,PRUNUS SPECIES - OTHER CHERRY,2,2024,39.9525946,-75.24671144
-8376061.43751499,4857718.63360523,65569,PRUNUS TRILOBA - FLOWERING PLUM,10,2024,39.94337752,-75.2434383
-8376584.91788347,4858334.97300021,65570,CARPINUS BETULUS - EUROPEAN HORNBEAM,4,2024,39.94762224,-75.24814081
-8374526.51515071,4858568.6585746,65571,ACER SPECIES - OTHER MAPLE,6,2024,39.94923156,-75.22964987
-8376548.73907729,4858375.6077977,65572,ACER RUBRUM - RED MAPLE,6,2024,39.94790208,-75.24781581
-8376075.43988264,4858406.5691019,65573,ACER PLATANOIDES - CRIMSON KING NORWAY MAPLE,13,2024,39.9481153,-75.24356409
-8375874.18236067,4858288.99595454,65574,PLATANUS X ACERIFOLIA - LONDON PLANETREE,23,2024,39.9473056,-75.24175616
-8376613.64880357,4859323.485037,65575,PLATANUS X ACERIFOLIA - LONDON PLANETREE,25,2024,39.95442955,-75.2483989
-8373695.01157694,4854866.66185415,65576,ACER PLATANOIDES - NORWAY MAPLE,17,2024,39.92373261,-75.22218035
-8373678.36459386,4854870.72587074,65577,ACER PLATANOIDES - NORWAY MAPLE,17,2024,39.92376061,-75.2220308
-8373781.75862385,4854987.76296976,65578,PLATANUS X ACERIFOLIA - LONDON PLANETREE,35,2024,39.92456689,-75.22295961
-8373790.73426131,4854876.40079374,65579,TILIA CORDATA - LITTLE LEAF LINDEN,25,2024,39.92379971,-75.22304024
-8373889.24447221,4854970.28276233,65580,TILIA CORDATA - LITTLE LEAF LINDEN,25,2024,39.92444647,-75.22392517
-8376059.47958521,4858517.61433834,65581,PLATANUS X ACERIFOLIA - LONDON PLANETREE,34,2024,39.94888003,-75.24342072
-8375828.49606606,4858656.47305788,65582,ACER PLATANOIDES - NORWAY MAPLE,8,2024,39.9498363,-75.24134576
-8376226.82426319,4858991.03819783,65583,CATALPA SPECIOSA - NORTHERN CATALPA,29,2024,39.95214026,-75.244924
-8375630.80816275,4858763.19408874,65584,FRAXINUS SPECIES - OTHER ASH,14,2024,39.95057123,-75.2395699
-8376061.79429548,4858499.6361155,65585,PLATANUS X ACERIFOLIA - LONDON PLANETREE,21,2024,39.94875622,-75.24344151
-8376045.29997149,4858490.03377752,65586,PLATANUS X ACERIFOLIA - LONDON PLANETREE,26,2024,39.9486901,-75.24329334
-8376025.53654461,4858485.70873244,65587,PLATANUS X ACERIFOLIA - LONDON PLANETREE,31,2024,39.94866031,-75.2431158
-8376034.19653982,4858487.63887779,65588,PLATANUS X ACERIFOLIA - LONDON PLANETREE,24,2024,39.9486736,-75.24319359
-8376657.69627502,4858362.24600068,65589,CLADRASTIS KENTUKEA - YELLOWWOOD,8,2024,39.94781006,-75.24879459
-8376462.19189243,4858557.55997851,65590,PRUNUS SPECIES - OTHER CHERRY,27,2024,39.94915512,-75.24703834
-8376645.21698278,4858586.0038297,65591,PLATANUS X ACERIFOLIA - LONDON PLANETREE,31,2024,39.94935101,-75.24868248
-8376166.29881585,4858378.63299796,65592,PRUNUS SERRULATA - KWANZAN CHERRY,19,2024,39.94792291,-75.24438029
-8373791.5408213,4858804.93057517,65593,PRUNUS SPECIES - OTHER CHERRY,7,2024,39.95085865,-75.22304748
-8373786.78196185,4858803.52536596,65594,ACER RUBRUM - RED MAPLE,16,2024,39.95084897,-75.22300473
-8373175.13792354,4858571.14538388,65595,ACER SACCHARINUM - SILVER MAPLE,13,2024,39.94924868,-75.21751024
-8373165.66464293,4858571.39066697,65596,TILIA SPECIES - OTHER LINDEN,14,2024,39.94925037,-75.21742514
-8373839.32235066,4858680.10986623,65597,MALUS SPECIES - OTHER CRABAPPLE,8,2024,39.94999907,-75.22347671
-8372970.25045135,4858553.91093343,65598,CRATAEGUS SPECIES - OTHER HAWTHORN,4,2024,39.94912999,-75.21566971
-8372964.03098794,4858553.17931182,65599,ULMUS SPECIES - OTHER ELM,12,2024,39.94912496,-75.21561384
-8373712.2365321,4858659.66660235,65600,PRUNUS SPECIES - OTHER CHERRY,8,2024,39.94985829,-75.22233508
-8374420.12772107,4858551.737594,65601,ACER SPECIES - OTHER MAPLE,2,2024,39.94911503,-75.22869417
-8374632.95987494,4858878.54852286,65602,ACER SACCHARUM - SUGAR MAPLE,7,2024,39.95136561,-75.23060608
-8375352.97228631,4858829.8000649,65603,CERCIS CANADENSIS - EASTERN REDBUD,9,2024,39.95102991,-75.23707405
-8373585.32700067,4858637.53758097,65604,ACER RUBRUM - RED MAPLE,7,2024,39.9497059,-75.22119503
-8373870.63177169,4858460.96686991,65605,PYRUS CALLERYANA - CALLERY PEAR,14,2024,39.94848992,-75.22375797
-8374589.24367535,4859162.17833623,65606,ZELKOVA SERRATA - JAPANESE ZELKOVA,19,2024,39.95331877,-75.23021337
-8373244.51768963,4858598.45128174,65607,PLATANUS X ACERIFOLIA - LONDON PLANETREE,33,2024,39.94943673,-75.21813349
-8373254.67216831,4858601.35390766,65608,PLATANUS X ACERIFOLIA - LONDON PLANETREE,23,2024,39.94945671,-75.21822471
-8373678.77692126,4858770.62094727,65609,ACER PLATANOIDES - CRIMSON KING NORWAY MAPLE,6,2024,39.95062238,-75.22203451
-8373517.05390806,4858642.02511684,65610,PLATANUS X ACERIFOLIA - LONDON PLANETREE,35,2024,39.9497368,-75.22058172
-8375337.65788271,4858818.24749876,65611,GLEDITSIA TRIACANTHOS - HONEYLOCUST,9,2024,39.95095036,-75.23693648
-8375253.81079408,4859003.93900965,65612,TILIA CORDATA - GREENSPIRE LITTLE LEAF LINDEN,17,2024,39.9522291,-75.23618327
-8373838.78413431,4858580.99120716,65613,SYRINGA RETICULATA - JAPANESE TREE LILAC,7,2024,39.94931649,-75.22347188
-8373895.14000225,4858465.86039716,65614,HALESIA CAROLINA - CAROLINA SILVERBELL,5,2024,39.94852362,-75.22397813
-8373855.92772761,4858682.59171533,65615,AMELANCHIER SPECIES - OTHER SERVICEBERRY,1,2024,39.95001616,-75.22362588
-8374271.11799187,4858837.56141633,65616,ACER PLATANOIDES - NORWAY MAPLE,13,2024,39.95108336,-75.2273556
-8375366.9756832,4858755.4180949,65617,SYRINGA RETICULATA - JAPANESE TREE LILAC,5,2024,39.95051768,-75.23719985
-8372958.14111966,4858655.06162543,65618,GLEDITSIA TRIACANTHOS - HONEYLOCUST,13,2024,39.94982658,-75.21556093
-8372952.47458527,4858654.13685223,65619,ACER CAMPESTRE - HEDGE MAPLE,8,2024,39.94982021,-75.21551002
-8373613.55951366,4858641.49061013,65620,GLEDITSIA TRIACANTHOS - HONEYLOCUST,15,2024,39.94973312,-75.22144865
-8374622.92187345,4858804.30793017,65621,PLATANUS X ACERIFOLIA - LONDON PLANETREE,24,2024,39.95085436,-75.2305159
-8374618.84955784,4858803.76028155,65622,PLATANUS X ACERIFOLIA - LONDON PLANETREE,20,2024,39.95085059,-75.23047932
-8374634.47053996,4858789.90820987,65623,PLATANUS X ACERIFOLIA - LONDON PLANETREE,19,2024,39.9507552,-75.23061965
-8374636.47760863,4858777.96399101,65624,PLATANUS X ACERIFOLIA - LONDON PLANETREE,28,2024,39.95067294,-75.23063768
-8373660.29224907,4858553.39456688,65625,ZELKOVA SERRATA - JAPANESE ZELKOVA,23,2024,39.94912644,-75.22186846
-8375533.04964217,4858599.52335849,65626,ACER SACCHARUM - SUGAR MAPLE,7,2024,39.94944411,-75.23869172
-8373017.35257897,4858562.67973277,65627,FRAXINUS SPECIES - OTHER ASH,24,2024,39.94919038,-75.21609283
-8373726.57968853,4858794.50671104,65628,UNKNOWN UNKNOWN - UNKNOWN,4,2024,39.95078687,-75.22246393
